label,sentence
3,A remarkably alluring film set in the constrictive Eisenhower era about one suburban woman's yearning in the face of a loss that shatters her cheery and tranquil suburban life.
3,"Instead of simply handling conventional material in a conventional way, Secretary takes the most unexpected material and handles it in the most unexpected way."
4,A winning comedy with its wry observations about long-lived friendships and the ways in which we all lose track of ourselves by trying to please others.
1,"Writer-director Randall Wallace has bitten off more than he or anyone else could chew, and his movie veers like a drunken driver through heavy traffic."
3,"Like Kissing Jessica Stein, Amy's Orgasm has a key strength in its willingness to explore its principal characters with honesty, insight and humor."
2,It's time to let your hair down – Greek style.
2,Charlize CHASES Kevin with a GUN.
3,An edifying glimpse into the wit and revolutionary spirit of these performers and their era.
2,The directive to protect the code at all costs also begins to blur as the importance of the man and the code merge
2,Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens--especially the a**holes.
2,"... the same tired old gags, modernized for the extreme sports generation."
1,"Starts promisingly but disintegrates into a dreary, humorless soap opera."
3,"The touch is generally light enough and the performances, for the most part, credible."
4,"It is sentimental but feels free to offend, is analytical and then surrenders to the illogic of its characters, is about grief and yet permits laughter."
1,Eight Legged Freaks won't join the pantheon of great monster/science fiction flicks that we have come to love...
2,"A slight and obvious effort, even for one whose target demographic is likely still in the single digits, age-wise."
1,"Howard and his co-stars all give committed performances, but they're often undone by Howard's self-conscious attempts to find a 'literary' filmmaking style to match his subject."
2,This will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things.
1,The actors must indeed be good to recite some of this laughable dialogue with a straight face.
1,"It's better suited for the history or biography channel, but there's no arguing the tone of the movie - it leaves a bad taste in your mouth and questions on your mind."
0,A story which fails to rise above its disgusting source material.
1,"Belongs in the too-hot-for-TV direct-to-video/DVD category, and this is why I have given it a one-star rating."
2,A sincere but dramatically conflicted gay coming-of-age tale.
1,"Imagine a film that begins as a Seven rip-off, only to switch to a mix of The Shining, The Thing, and any naked teenagers horror flick from the 1980s."
1,"Without a fresh infusion of creativity, 4Ever is neither a promise nor a threat so much as wishful thinking."
3,"This humbling little film, fueled by the light comedic work of Zhao Benshan and the delicate ways of Dong Jie, is just the sort for those moviegoers who complain that 'they don't make movies like they used to anymore.'"
3,What doesn't this film have that an impressionable kid couldn't stand to hear?
3,Stevens' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls.
0,"'In this poor remake of such a well loved classic, Parker exposes the limitations of his skill and the basic flaws in his vision.'"
2,"Pull(s) off the rare trick of recreating not only the look of a certain era, but also the feel."
1,Overall tomfoolery like this is a matter of taste.
1,A soap-opera quality twist in the last 20 minutes...almost puts the kibosh on what is otherwise a sumptuous work of B-movie imagination.
0,The actors try hard but come off too amateurish and awkward.
1,"Occasionally loud and offensive, but more often, it simply lulls you into a gentle waking coma."
3,"We've seen it all before in one form or another, but director Hoffman, with great help from Kevin Kline, makes us care about this latest reincarnation of the world's greatest teacher."
4,Easily the most thoughtful fictional examination of the root causes of anti-Semitism ever seen on screen.
1,"Despite suffering a sense-of-humour failure, The Man Who Wrote Rocky does not deserve to go down with a ship as leaky as this."
1,"About half of them are funny, a few are sexy and none are useful in telling the story, which is paper-thin and decidedly unoriginal."
3,"The film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders, but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill."
1,"Impostor can't think of a thing to do with these characters except have them run through dark tunnels, fight off various anonymous attackers, and evade elaborate surveillance technologies."
2,...either you're willing to go with this claustrophobic concept or you're not.
1,A great script brought down by lousy direction.
2,A family-friendly fantasy that ends up doing very little with its imaginative premise.
2,Its vision of that awkward age when sex threatens to overwhelm everything else is acute enough to make everyone who has been there squirm with recognition.
0,New ways of describing badness need to be invented to describe exactly how bad it is.
3,Rubbo runs through a remarkable amount of material in the film's short 90 minutes.
1,"While this film has an 'A' list cast and some strong supporting players, the tale -- like its central figure, Vivi -- is just a little bit hard to love."
3,Zoom!
0,"It's a bad sign when you're rooting for the film to hurry up and get to its subjects' deaths just so the documentary will be over, but it's indicative of how uncompelling the movie is unless it happens to cover your particular area of interest."
3,"The creative animation work may not look as fully 'rendered' as Pixar's industry standard, but it uses lighting effects and innovative backgrounds to an equally impressive degree."
0,Every sequel you skip will be two hours gained.
3,"It's hard to imagine anybody ever being ""in the mood"" to view a movie as harrowing and painful as The Grey Zone, but it's equally hard to imagine anybody being able to tear their eyes away from the screen once it's started."
3,It gives devastating testimony to both people's capacity for evil and their heroic capacity for good.
